# File, Counts, Atom Detected (threshold=7279), Max Count, X-pos (pix), Y-pos (pix), Mean Count, s.d.
1340.0,7537.0,1.0,974.0,9.0,9.0,781.425925925926,782.4158583554097
1341.0,7086.0,0.0,820.0,8.0,15.0,781.3819444444445,782.3762854101329
1342.0,7099.0,0.0,820.0,3.0,6.0,783.1226851851852,784.1027132749875
1343.0,7479.0,1.0,961.0,9.0,9.0,781.6574074074074,782.6422822690834
1344.0,7057.0,0.0,816.0,0.0,7.0,780.6574074074074,781.6469494575462
1345.0,7539.0,1.0,974.0,9.0,9.0,782.0995370370371,783.0827637288334
1346.0,7063.0,0.0,815.0,10.0,16.0,780.8680555555555,781.8516794916399
1347.0,7003.0,0.0,812.0,12.0,0.0,780.9930555555555,781.9770574188647
1348.0,7076.0,0.0,811.0,18.0,0.0,779.7337962962963,780.7141816379877
1349.0,7055.0,0.0,811.0,12.0,0.0,779.2245370370371,780.2074520366087
1350.0,7089.0,0.0,818.0,9.0,15.0,780.9097222222222,781.8962864627397
1351.0,7044.0,0.0,813.0,20.0,1.0,781.863425925926,782.854324425344
1352.0,7090.0,0.0,814.0,14.0,14.0,781.6111111111111,782.5907773708977
1353.0,7092.0,0.0,811.0,17.0,2.0,783.3148148148148,784.296270787532
1354.0,7032.0,0.0,811.0,13.0,7.0,780.9606481481482,781.9412350858664
1355.0,7103.0,0.0,816.0,14.0,0.0,782.800925925926,783.783017821592
1356.0,7061.0,0.0,811.0,4.0,13.0,781.0555555555555,782.0417562922627
1357.0,7090.0,0.0,814.0,4.0,19.0,781.4027777777778,782.3870221547612
1358.0,7022.0,0.0,816.0,9.0,12.0,781.4467592592592,782.4351199539518
1359.0,7082.0,0.0,817.0,14.0,0.0,780.9375,781.9290575519518
1360.0,7055.0,0.0,812.0,4.0,14.0,782.7291666666666,783.7115025680947
1361.0,7536.0,1.0,950.0,9.0,9.0,781.3819444444445,782.3670950785935
1362.0,7066.0,0.0,810.0,14.0,14.0,781.0601851851852,782.0307641066819
1363.0,7474.0,1.0,952.0,9.0,9.0,782.238425925926,783.2159400936024
1364.0,7510.0,1.0,960.0,9.0,9.0,783.2013888888889,784.1862216096462
1365.0,7529.0,1.0,963.0,9.0,9.0,783.3171296296297,784.299624016242
1366.0,7493.0,1.0,961.0,9.0,9.0,783.363425925926,784.3492063451072
1367.0,7076.0,0.0,810.0,16.0,11.0,781.1041666666666,782.0822599016681
1368.0,7040.0,0.0,818.0,17.0,5.0,782.4629629629629,783.4488332022327
1369.0,7062.0,0.0,817.0,17.0,2.0,783.261574074074,784.2574199177561
1370.0,7070.0,0.0,812.0,4.0,17.0,781.0925925925926,782.0706853248928
1371.0,7480.0,1.0,927.0,9.0,9.0,783.3310185185185,784.3090076555026
1372.0,7087.0,0.0,812.0,20.0,7.0,781.5185185185185,782.489162879079
1373.0,7523.0,1.0,959.0,9.0,9.0,782.3657407407408,783.3462341173285
1374.0,7040.0,0.0,810.0,15.0,16.0,781.9606481481482,782.9382622568656
1375.0,7053.0,0.0,810.0,3.0,14.0,782.4050925925926,783.3808534071527
1376.0,6969.0,0.0,820.0,14.0,5.0,781.3078703703703,782.2892976665471
1377.0,7487.0,1.0,955.0,9.0,9.0,783.8263888888889,784.8090713175236
1378.0,7011.0,0.0,811.0,10.0,0.0,782.7916666666666,783.7649216673293
1379.0,7495.0,1.0,964.0,9.0,9.0,782.4976851851852,783.4811114329162
1380.0,6990.0,0.0,817.0,1.0,10.0,782.4050925925926,783.3895431610679
1381.0,7040.0,0.0,812.0,16.0,7.0,784.4027777777778,785.3937490630324
1382.0,7051.0,0.0,810.0,10.0,6.0,782.0925925925926,783.0741639025601
1383.0,7052.0,0.0,823.0,1.0,8.0,784.3912037037037,785.3789972831905
1384.0,6974.0,0.0,819.0,5.0,15.0,782.7962962962963,783.7812091130411
1385.0,7021.0,0.0,813.0,4.0,6.0,784.5231481481482,785.5003370988243
1386.0,7016.0,0.0,813.0,6.0,7.0,784.0069444444445,785.0028492418772
1387.0,7049.0,0.0,825.0,1.0,10.0,782.7916666666666,783.7773311804762
1388.0,6950.0,0.0,819.0,11.0,16.0,783.6458333333334,784.6321570071831
1389.0,7025.0,0.0,816.0,0.0,5.0,782.6018518518518,783.5767330132522
1390.0,7003.0,0.0,814.0,9.0,1.0,783.1643518518518,784.1422272028198
1391.0,6957.0,0.0,820.0,13.0,3.0,783.2662037037037,784.2457576249094
1392.0,6992.0,0.0,827.0,16.0,6.0,785.6597222222222,786.6450848757429
1393.0,7013.0,0.0,814.0,14.0,19.0,784.6180555555555,785.6077420455764
1394.0,6963.0,0.0,813.0,11.0,3.0,783.5856481481482,784.5689004980826
1395.0,6944.0,0.0,813.0,0.0,7.0,784.5416666666666,785.5243124662902
1396.0,7078.0,0.0,816.0,4.0,7.0,785.9814814814815,786.9648293865586
1397.0,7018.0,0.0,816.0,0.0,7.0,782.7824074074074,783.7578287371224
1398.0,7068.0,0.0,819.0,6.0,0.0,783.2662037037037,784.2537721416005
1399.0,7567.0,1.0,967.0,9.0,9.0,785.5949074074074,786.5782765566388
1400.0,7059.0,0.0,812.0,1.0,10.0,783.7824074074074,784.7607287524722
1401.0,7009.0,0.0,815.0,10.0,4.0,781.6550925925926,782.6291862404905
